timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1554454095408,65,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-37,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,65,0,31
1554454095474,32,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-37,text,true,,240,254,2,2,http://104.248.249.47/student/post,32,0,0
1554454095507,33,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-37,text,true,,446,126,2,2,http://104.248.249.47/student/get,33,0,0
1554454095509,62,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-38,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,62,0,31
1554454095542,31,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-37,text,true,,4662,135,2,2,http://104.248.249.47/student/GetHtml?id=5,31,0,0
1554454095573,33,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-38,text,true,,240,254,2,2,http://104.248.249.47/student/post,33,0,0
1554454095607,30,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-38,text,true,,446,126,2,2,http://104.248.249.47/student/get,30,0,0
1554454095638,32,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-38,text,true,,4621,136,2,2,http://104.248.249.47/student/GetHtml?id=42,32,0,0
1554454095606,78,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-39,text,true,,4663,135,1,1,http://104.248.249.47/student/GetHtml?id=1,77,0,39
1554454095685,36,HTTP Request Post Json data,200,OK,Thread Group 100 users 10 secs 2-39,text,true,,240,254,2,2,http://104.248.249.47/student/post,36,0,0
1554454095722,36,HTTP Request Get Json data,200,OK,Thread Group 100 users 10 secs 2-39,text,true,,446,126,2,2,http://104.248.249.47/student/get,36,0,0
1554454095708,75,HTTP Request Dynamic HTML,200,OK,Thread Group 100 users 10 secs 2-40,text,true,,4663,135,2,2,http://104.248.249.47/student/GetHtml?id=1,75,0,38
1554454095760,37,HTTP Request Data from CSV,200,OK,Thread Group 100 users 10 secs 2-39,text,true,,4621,137,2,2,http://104.248.249.47/student/GetHtml?id=-42,37,0,0
